4037	0.00460717385225984
15	0.0036798649324084106
6634	0.003586783957577882
2625	0.003283659379734138
2398	0.002608635524323581
2470	0.0025237728087231163
2237	0.002496629033835095
4191	0.002267852128775364
7553	0.0021697293816858444
5254	0.0021501007535011775
2328	0.002039261519348603
1186	0.0020355355105967136
1297	0.0019458435630235384
4335	0.0019367622072529276
7620	0.001932078259109441
5412	0.0019189161580869397
7632	0.0019077411901594463
4875	0.001873811252167562
6946	0.0018083979261210661
3352	0.0017839572899678944
6832	0.0017681816981248962
2654	0.0017669832028503819
762	0.0017421475153172642
737	0.0017396339701284493
2066	0.001715700910313279
8293	0.001705308492127958
3089	0.0017020107084571878
28	0.0016888115153284272
2535	0.0016662047506308395
3334	0.0016569601463216677
214	0.0016515183003477912
665	0.0016430668823663962
4735	0.001619204472956539
6774	0.0016148874154747863
7092	0.0016016257810997807
2565	0.0015511788734181157
5484	0.0015430200957946684
8042	0.0014767778562231576
4310	0.0014619964388271516
5423	0.0014176248115545908
1211	0.001417583095646156
3456	0.0014168669505320699
2657	0.0013651926412004197
5404	0.001363954012356488
5233	0.0013617815481160968
4712	0.0013418879920958672
271	0.0013262610299246004
4828	0.001300624571995846
5079	0.00129916354785622
4261	0.0012857560551277445
5210	0.0012802901065211208
8163	0.001263231241114636
6914	0.0012605082131606296
3459	0.0012573153050946721
2285	0.0012416635221529234
1549	0.0012415099443082184
1842	0.0012351897275203181
4666	0.0012119307474556592
993	0.001200251269650725
3084	0.0011834821811778056
3562	0.001178194859001037
1026	0.0011728801785667801
5123	0.0011648803754501329
2958	0.0011589321677866102
3537	0.0011443106117663964
3117	0.0011438061106676032
2576	0.0011400404318663657
2643	0.0011212081297498112
922	0.001110052696859746
5022	0.0011079354074888328
299	0.001104061655910834
1855	0.0011014728872108743
3897	0.0010990498242096321
2651	0.0010987204458999468
4110	0.0010964828547852616
282	0.001074824736773794
4600	0.001070463816068246
1031	0.001069218013428248
4687	0.001068470038489743
7699	0.0010653438583920001
4536	0.0010645068004714853
2871	0.001064022649299968
2746	0.001063840613691989
3443	0.0010627029495526995
3755	0.0010613674319047762
1385	0.0010594033595149304
3568	0.0010517087357657183
5459	0.0010496217341898378
5543	0.001049109764053602
4400	0.0010431836193230226
2485	0.0010295543344516422
1633	0.0010171371095699718
7890	0.0010142027050339722
3976	0.001012960825515615
4256	0.001011594025225273
1726	0.0009963590562704805
3238	0.0009906676814590684
2323	0.000986750184578479
6784	0.0009820991795580463
3034	0.0009789961263183926
3192	0.000974866189307436
2859	0.0009689690474960308
6006	0.0009678249414419505
6327	0.000966624007582116
4247	0.0009659222000968056
825	0.000963897413078224
3898	0.000960773493102102
4099	0.0009538055380063424
3498	0.0009474214296486554
55	0.0009470527991262861
7021	0.0009460991117618389
4796	0.0009455566204138931
4983	0.0009441498791246677
4981	0.0009397845703456344
6560	0.000927495060907754
407	0.0009272767102727279
5179	0.000915729917214129
56	0.0009145130024099884
8294	0.0009126926372537005
4402	0.0009087370745358141
3408	0.0009071037153785518
7809	0.0008957288349467441
6334	0.000893068046143806
4661	0.0008895902892794049
2594	0.0008827703809338002
6555	0.0008804847156456631
5288	0.0008723770554101886
6299	0.0008694685505250494
2256	0.0008670838372374188
5524	0.000866940468013963
5563	0.0008572004137153515
1754	0.0008568876479821292
3005	0.0008568747708603719
6004	0.0008535760889986819
7961	0.0008483675103647373
2210	0.0008474361544544945
86	0.0008456576782377008
3962	0.0008365450047809662
7862	0.0008334409693047693
6044	0.0008308761961494253
2144	0.0008280449931185933
1717	0.0008277006661330551
2508	0.0008214173042399159
3650	0.0008202469093551434
5605	0.0008172475750843689
1412	0.0008143641654314399
5226	0.0008127750431737555
7478	0.0008119652572604652
2790	0.0008118399939181498
1982	0.0008096317505841623
2516	0.0008061634008915777
5002	0.0008061386129293455
3026	0.0008045649161092684
1956	0.0008031787379849523
5963	0.0007997172334955121
7414	0.0007993131524174115
4531	0.0007970536606615723
3321	0.0007950506316344345
5200	0.0007851332417456983
2504	0.0007831268438130578
2775	0.0007821773426194092
3024	0.0007816537036006992
941	0.0007799563357501953
72	0.0007781019303250034
7214	0.000778064519307995
4071	0.0007780145664827119
95	0.000777393059345919
5800	0.0007770761474352591
5839	0.0007746688237223776
1453	0.0007712158946085397
974	0.0007705573445084816
7803	0.0007705176042478553
7131	0.0007699012160769212
6414	0.0007668499907396384
6833	0.0007655323879036624
3140	0.0007607129114428639
644	0.0007570068143382231
8295	0.0007546162728892641
4709	0.0007537058772401669
4041	0.0007515706274870308
3439	0.0007483918694869045
2585	0.0007456712756008293
3260	0.0007448506897714496
1080	0.0007434318570010345
6123	0.0007389267469665945
7882	0.0007362930689201312
4011	0.0007331290858470737
3265	0.0007323929090556535
2653	0.0007308610117673669
3454	0.0007304966142160805
417	0.0007300734756105549
600	0.000729892290204008
5445	0.0007297686203022107
2877	0.000727840774705006
3873	0.0007271477222654568
3010	0.0007267811414989711
6665	0.0007244895794115832
4653	0.000724298749348999
7908	0.0007236439652739712
1310	0.0007226612705107523
6148	0.0007220240518530641
3796	0.0007194836336571288
1638	0.0007159682542551716
3586	0.0007134855510720103
3130	0.0007121552779541296
2160	0.0007098620134013556
3516	0.0007051960917162093
5714	0.0007025742073612892
6156	0.000700428366919324
6979	0.0006997514566158933
35	0.0006963669943649822
4940	0.0006927693562074689
2134	0.0006916899037736658
2785	0.0006891460679603764
5020	0.0006889435812111665
1193	0.0006864337980321672
5055	0.0006863948856861284
4798	0.0006858679851848205
5697	0.0006856149351101666
2354	0.0006826450334530877
6458	0.0006824012263181717
4349	0.0006801004469676309
6330	0.000680094936663453
2151	0.0006783438032932919
3634	0.0006778225597961255
2411	0.0006749779435805266
2660	0.0006746445870741877
8178	0.0006742148872703702
7115	0.0006741351368837986
4179	0.0006732686195772607
3615	0.0006705217301073825
4827	0.0006697543779129826
6124	0.0006693231107102608
5178	0.0006680815948099863
5321	0.0006642831081210267
2517	0.0006632589710289427
3030	0.0006632512638840518
2774	0.0006617158104168711
1919	0.0006608168383679253
290	0.0006557112251405774
3892	0.0006553970936837596
